timestamp,method,host,path,request_size,response_size,content_type,status_code,request_headers,request_body_snippet,response_headers,set_cookies,category
2026-05-11T10:11:08.957128,GET,location.services.mozilla.com,/v1/country?key=no-mozilla-api-key,0,,application/json,,"{'user-agent': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:149.0) Gecko/20100101 Firefox/149.0', 'accept': '*/*', 'accept-language': 'en-US,en;q=0.9', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'priority': 'u=4', 'te': 'trailers'}",,,,unknown_third_party
2026-05-11T10:11:09.056922,GET,content-signature-2.cdn.mozilla.net,/g/chains/202402/remote-settings.content-signature.mozilla.org-2026-06-16-11-43-46.chain,0,5303,binary/octet-stream,200,"{'user-agent': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:149.0) Gecko/20100101 Firefox/149.0', 'accept': '*/*', 'accept-language': 'en-US,en;q=0.9', 'accept-encoding': 'gzip, deflate, br, zstd', 'te': 'trailers'}",,"{'x-amz-id-2': '1/QMG+KN8GwpPkl5ilvEuk36dDPCM9uygY2ezuIfdT9jHOuyg55VBrmrP9V4O+PGrXgjB9ohUXjvHUDzu694Lg==', 'x-amz-request-id': '273V4XV61R5EGGQY', 'x-amz-server-side-encryption': 'AES256', 'content-disposition': 'attachment', 'accept-ranges': 'bytes', 'content-length': '5303', 'server': 'AmazonS3', 'via': '1.1 google', 'date': 'Sun, 31 May 2026 15:25:22 GMT', 'age': '965', 'last-modified': 'Mon, 27 Apr 2026 11:43:47 GMT', 'etag': '""f5b6a695755c500093e9cc6bba4e6bd6""', 'content-type': 'binary/octet-stream', 'cache-control': 'public,max-age=3600', 'alt-svc': 'clear'}",,unknown_third_party
2026-05-11T10:11:09.058083,GET,content-signature-2.cdn.mozilla.net,/g/chains/202402/remote-settings.content-signature.mozilla.org-2026-06-16-11-43-46.chain,0,5303,binary/octet-stream,200,"{'user-agent': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:149.0) Gecko/20100101 Firefox/149.0', 'accept': '*/*', 'accept-language': 'en-US,en;q=0.9', 'accept-encoding': 'gzip, deflate, br, zstd', 'te': 'trailers'}",,"{'x-amz-id-2': '1/QMG+KN8GwpPkl5ilvEuk36dDPCM9uygY2ezuIfdT9jHOuyg55VBrmrP9V4O+PGrXgjB9ohUXjvHUDzu694Lg==', 'x-amz-request-id': '273V4XV61R5EGGQY', 'x-amz-server-side-encryption': 'AES256', 'content-disposition': 'attachment', 'accept-ranges': 'bytes', 'content-length': '5303', 'server': 'AmazonS3', 'via': '1.1 google', 'date': 'Sun, 31 May 2026 15:25:22 GMT', 'age': '965', 'last-modified': 'Mon, 27 Apr 2026 11:43:47 GMT', 'etag': '""f5b6a695755c500093e9cc6bba4e6bd6""', 'content-type': 'binary/octet-stream', 'cache-control': 'public,max-age=3600', 'alt-svc': 'clear'}",,unknown_third_party
2026-05-11T10:11:09.065190,GET,detectportal.firefox.com,/canonical.html,0,90,text/html,200,"{'Host': 'detectportal.firefox.com', 'User-Agent': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:149.0) Gecko/20100101 Firefox/149.0', 'Accept': '*/*', 'Accept-Language': 'en-US,en;q=0.9', 'Accept-Encoding': 'gzip, deflate', 'Cache-Control': 'no-cache', 'Pragma': 'no-cache', 'Connection': 'keep-alive'}",,"{'Server': 'nginx', 'Content-Length': '90', 'Via': '1.1 google', 'Date': 'Sun, 31 May 2026 07:33:51 GMT', 'Age': '29257', 'Content-Type': 'text/html', 'Cache-Control': 'public,must-revalidate,max-age=0,s-maxage=3600'}",,unknown_third_party
2026-05-11T10:11:09.302890,GET,firefox.settings.services.mozilla.com,/v1/,0,1228,application/json,200,"{'user-agent': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:149.0) Gecko/20100101 Firefox/149.0', 'accept': '*/*', 'accept-language': 'en-US,en;q=0.9', 'accept-encoding': 'gzip, deflate, br, zstd', 'te': 'trailers'}",,"{'server': 'nginx', 'content-type': 'application/json', 'via': '1.1 google, 1.1 varnish, 1.1 varnish, 1.1 varnish', 'access-control-allow-origin': '*', 'cache-control': 'max-age=3600', 'access-control-expose-headers': 'Retry-After, Content-Length, Content-Type, Backoff, Alert', 'expires': 'Sun, 31 May 2026 15:18:09 GMT', 'content-security-policy': ""default-src 'none'; frame-ancestors 'none'; base-uri 'none';"", 'strict-transport-security': 'max-age=31536000', 'x-content-type-options': 'nosniff', 'content-encoding': 'br', 'accept-ranges': 'bytes', 'date': 'Sun, 31 May 2026 15:41:28 GMT', 'age': '1444', 'x-served-by': 'cache-bfi-kbfi7400095-BFI, cache-bfi-kbfi7400095-BFI, cache-bfi-kbfi7400095-BFI, cache-chi-klot8100164-CHI', 'x-cache': 'MISS, HIT, HIT', 'x-cache-hits': '0, 67, 157', 'x-timer': 'S1780242088.185780,VS0,VE0', 'vary': 'Accept-Encoding', 'content-length': '559'}",,unknown_third_party
2026-05-11T10:11:09.214388,GET,ads.mozilla.org,/v1/ads-preflight,0,134,application/json,200,"{'user-agent': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:149.0) Gecko/20100101 Firefox/149.0', 'accept': '*/*', 'accept-language': 'en-US,en;q=0.9', 'accept-encoding': 'gzip, deflate, br, zstd', 'priority': 'u=4', 'te': 'trailers'}",,"{'accept-ranges': 'bytes', 'strict-transport-security': 'max-age=31536000', 'content-type': 'application/json', 'cache-control': 'max-age=86400, public, immutable, stale-while-revalidate=3600, stale-if-error=3600', 'via': '1.1 google, 1.1 varnish, 1.1 varnish, 1.1 varnish', 'date': 'Sun, 31 May 2026 15:41:28 GMT', 'x-served-by': 'cache-bfi-krnt7300039-BFI, cache-bfi-krnt7300039-BFI, cache-bfi-krnt7300039-BFI, cache-chi-klot8100139-CHI', 'x-cache': 'MISS, MISS, MISS', 'x-cache-hits': '0, 0, 0', 'x-timer': 'S1780242088.100246,VS0,VE142', 'vary': 'Accept-Encoding', 'content-length': '134'}",,known_tracker
2026-05-11T10:11:09.473803,GET,prod.ohttp-gateway.prod.webservices.mozgcp.net,/ohttp-configs,0,,,,"{'user-agent': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:149.0) Gecko/20100101 Firefox/149.0', 'accept': '*/*', 'accept-language': 'en-US,en;q=0.9', 'accept-encoding': 'gzip, deflate, br, zstd', 'priority': 'u=4', 'te': 'trailers'}",,,,unknown_third_party
2026-05-11T10:11:09.641964,POST,incoming.telemetry.mozilla.org,/submit/firefox-desktop/events/1/23782513-4c3b-4e15-97aa-df7b7f61ca50,6685,0,text/plain; charset=utf-8,200,"{'user-agent': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:149.0) Gecko/20100101 Firefox/149.0', 'accept': '*/*', 'accept-language': 'en-US,en;q=0.9', 'accept-encoding': 'gzip, deflate, br, zstd', 'x-telemetry-agent': 'Glean/67.0.0 (Rust on Linux)', 'date': 'Mon, 11 May 2026 10:11:09 GMT', 'content-type': 'application/json; charset=utf-8', 'content-length': '2045', 'content-encoding': 'gzip', 'sec-fetch-dest': 'empty', 'sec-fetch-mode': 'no-cors', 'sec-fetch-site': 'none', 'priority': 'u=4', 'te': 'trailers'}","{""ping_info"":{""seq"":13,""start_time"":""2026-05-11T10:05:51.000+00:00"",""end_time"":""2026-05-11T10:11:09.532+00:00"",""reason"":""startup"",""experiments"":{""1-callout-contextual-chatbot-suggestion-treatment-a-rollout-v2"":{""branch"":""treatment-a-tab-switching-copy"",""extra"":{""type"":""nimbus-rollout""}},""context-id-rotation-every-3-days"":{""branch"":""control"",""extra"":{""type"":""nimbus-rollout""}},""enable-enrollment-status-telemetry-for-firefox-desktop-via-nimbustelemetry"":{""branch"":""control"",""extra"":{""type"":""nimbus-r","{'server': 'openresty', 'date': 'Sun, 31 May 2026 15:41:28 GMT', 'content-type': 'text/plain; charset=utf-8', 'vary': 'Accept-Encoding', 'strict-transport-security': 'max-age=31536000', 'x-frame-options': 'DENY', 'access-control-allow-methods': 'GET, POST, PUT, OPTIONS', 'access-control-max-age': '1728000', 'access-control-allow-headers': 'Accept-Encoding,Connection,Content-Encoding,Content-Length,Content-Type,DNT,Date,Sec-Fetch-Dest,Sec-Fetch-Mode,Sec-Fetch-Site,User-Agent,X-Client-Type,X-Client-Version,X-Debug-ID,X-Forwarded-For,X-Pingsender-Version,X-Pipeline-Proxy,X-Source-Tags,X-Telemetry-Agent', 'content-encoding': 'gzip', 'via': '1.1 google', 'alt-svc': 'clear'}",,known_tracker
2026-05-11T10:11:09.733011,GET,detectportal.firefox.com,/success.txt?ipv6,0,8,text/plain,200,"{'Host': 'detectportal.firefox.com', 'User-Agent': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:149.0) Gecko/20100101 Firefox/149.0', 'Accept': '*/*', 'Accept-Language': 'en-US,en;q=0.9', 'Accept-Encoding': 'gzip, deflate', 'Connection': 'keep-alive', 'Priority': 'u=4', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache'}",,"{'Server': 'nginx', 'Content-Length': '8', 'Via': '1.1 google', 'Date': 'Sat, 30 May 2026 19:33:01 GMT', 'Age': '72507', 'Content-Type': 'text/plain', 'Cache-Control': 'public,must-revalidate,max-age=0,s-maxage=3600'}",,unknown_third_party
2026-05-11T10:11:09.732748,GET,detectportal.firefox.com,/success.txt?ipv4,0,8,text/plain,200,"{'Host': 'detectportal.firefox.com', 'User-Agent': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:149.0) Gecko/20100101 Firefox/149.0', 'Accept': '*/*', 'Accept-Language': 'en-US,en;q=0.9', 'Accept-Encoding': 'gzip, deflate', 'Connection': 'keep-alive', 'Priority': 'u=4', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache'}",,"{'Server': 'nginx', 'Content-Length': '8', 'Via': '1.1 google', 'Date': 'Sat, 30 May 2026 19:33:01 GMT', 'Age': '72507', 'Content-Type': 'text/plain', 'Cache-Control': 'public,must-revalidate,max-age=0,s-maxage=3600'}",,unknown_third_party
